replicate,stat
334,5.85181265131293
335,13.189195480787134
336,-1.9634210689676586
337,12.171813892854924
338,-6.420792724563906
339,7.607005400707678
340,0.029104848221489732
341,3.26226643491216
342,0.9589949717549189
343,-4.181882798435655
344,-21.319147681420322
345,-9.183981004407471
346,-11.342103792910795
347,9.544220622012539
348,-12.759063256564655
349,16.227931591036068
350,2.4307623067850272
351,12.85632565646533
352,-8.318284809733687
353,-11.339757278539945
354,-6.6353311813272065
355,-21.72492705940778
356,12.16795890495996
357,-6.953283878577192
358,16.51269787075548
359,10.470590973989694
360,-4.52363585573282
361,3.8944844496865123
362,20.082751877832266
363,-16.12765224408715
364,2.148174933267118
365,-3.4026724191445794
366,18.74373021292445
367,-3.060416537339375
368,-9.558920479235212
369,7.675724750139672
370,-0.15794586876901207
371,16.539850394189582
372,6.310388602644483
373,2.3886926562790975
374,3.414454652678625
375,11.512610962815817
376,-6.630638152585512
377,6.108253150412811
378,5.212722701595382
379,15.182894655161709
380,-1.7607827922279498
381,9.223753802222358
382,-4.711524613570052
383,-9.665016450431438
384,-21.054494382022472
385,-12.544860016140042
386,2.8618505183437826
387,-1.9627506362902736
388,10.223368924203857
389,14.192497982494258
390,-7.916528027810543
391,2.003864299459927
392,8.206372214290145
393,-8.328676516233159
394,-25.994074740828108
395,1.4896424359053952
396,4.822866099695823
397,6.497439319634989
398,11.926603141101246
399,8.911834999068844
400,8.683552672419143
401,-13.283006393941271
402,-4.911983984108264
403,-4.727112173319263
404,-18.767816127630514
405,8.602933142963558
406,10.453662548885713
407,13.461391147805573
408,-10.405844558942206
409,-5.126857657210255
410,13.598997454838907
411,3.798277360481716
412,-6.150775963746973
413,15.228651685393256
414,-3.4077006642249685
415,3.6739120988267437
416,-3.9279564218759724
417,-8.162576820410951
418,13.372391209882672
419,3.9342075858215892
420,9.484384505555898
421,-14.897911105593145
422,-5.541687876342419
423,-0.05419641194363578
424,13.613914581910732
425,16.018421379353157
426,7.017024644608604
427,16.35145881184431
428,-0.378685827798126
429,-24.771875969954685
430,1.139844186479607
431,-3.3170246446086047
432,9.113300018623129
433,-15.59465826556583
434,7.960826246197776
435,-7.098935377739153
436,-5.398718107889998
437,-4.268536221987709
438,19.724908436277858
439,-15.487556645353532
440,11.245275932708424
441,2.6675926500713913
442,-18.42891240921224
443,-6.184129989446891
444,-3.7335309454342287
445,15.1857439940406
446,2.784750760444471
447,13.477649140232167
448,3.391659941647525
449,-2.9865013346576426
450,10.011009373642064
451,-8.831165807933449
452,-12.661347693835744
453,12.372273263393133
454,-5.604205723508596
455,10.690828108510772
456,13.439937302129243
457,9.708811844310635
458,-1.6630672294990383
459,-14.412853063504869
460,-2.8659910608976347
461,-0.05620770997579072
462,1.1552641380594686
463,5.625876839034078
464,7.3346421255198955
465,3.8572754360916264
466,20.62848407722391
467,-20.504069153889134
468,10.632332857408901
469,-9.575848904339185
470,-29.730563660065798
471,8.374315599975166
472,-0.7593239803836376
473,5.236690669811907
474,-9.586743435346698
475,-1.4359581600347617
476,-18.538695760134082
477,-12.67559438823018
478,11.179070705816624
479,10.983136755850765
480,-8.419687752188217
481,4.27160283071575
482,-11.33154447824198
483,10.850726302067166
484,6.04305357253709
485,6.629179340741203
486,15.932941212986531
487,1.4323204419889493
488,13.30635359116022
489,-10.508923583090198
490,-15.83953380098082
491,-7.122400521447638
492,8.47655658327643
493,-6.994683096405737
494,-9.084924576323793
495,-19.366177292196905
496,-20.271429014836425
497,-5.771478676516235
498,-7.495496306412566
499,-17.773732075237444
500,6.84003041777888
501,-5.728235768824881
502,5.338261220435779
503,0.934188962691664
504,-11.71235023899683
505,-4.703647029610778
506,4.729675957539261
507,5.341613383822708
508,-13.770913774908436
509,0.5220404742690405
510,3.0420293003910857
511,3.782522192563164
512,-19.05057110931777
513,-22.339546216400766
514,-1.724579427649143
515,8.812610962815818
516,17.061949841703395
517,4.4013315537898094
518,6.594987274194551
519,1.269908125892357
520,10.974253522875411
521,11.086718604506796
522,12.08298156310137
523,6.493919548078715
524,-8.92435595009001
525,-16.331631386181638
526,12.466804270904465
527,4.715764479483518
528,-0.7677043888509552
529,13.917285368427587
530,8.624051772301197
531,-4.56972810230306
532,15.1126668322056
533,-11.65737475945124
534,8.79970513377615
535,17.05072009435719
536,-5.877909864051151
537,14.94874604258489
538,-1.9188372959215343
539,-2.103709106710536
540,-15.255754547147557
541,-0.8302222360171321
542,-27.28432242845614
543,-4.660571730088769
544,9.51757092308647
545,-3.0185144950027905
546,-5.186693773666892
547,7.086917251226023
548,8.07027438078093
549,10.17962319200447
550,15.79047426904215
551,3.516025203302501
552,-6.954457135762617
553,-4.670628220249547
554,-8.702610342044817
555,0.4063908374200764
556,-2.181646905456578
557,8.949379229002421
558,12.949683406791236
559,-3.3510491029859075
560,9.86234092743187
561,-6.189325842696629
562,13.715652740703954
563,5.965786206468433
564,0.024076603141100605
565,0.9427369793283233
566,9.759597119622569
567,-3.915888633683032
568,-9.396172946799922
569,7.145580110497239
570,4.60011484263455
571,5.743537773915204
572,4.535418089266869
573,-0.5062356446706815
574,9.81624868086163
575,-9.155822831957288
576,8.470522689179962
577,-8.378623750698367
578,9.312921348314607
579,-20.698662238500212
580,-2.246678875162953
581,-23.893106338071885
582,2.2388509528834817
583,8.86540753615991
584,3.32930970265069
585,-6.964681234092744
586,7.65812589235831
587,10.432711527717423
588,10.664513625923394
589,-7.5674002110621394
590,12.20902290644981
591,11.67401762989633
592,-7.088878887578371
593,-23.88891613383823
594,8.724784282078343
595,1.7083710969023507
596,3.164550872183252
597,-1.1166645974300096
598,-14.371118629337637
599,13.415634117574028
600,11.110016140045936
601,13.142097585200819
602,-23.60934570736855
603,11.197339996275371
604,10.78217456080452
605,-9.492882860512758
606,-6.360956608107273
607,-4.619842944937613
608,7.745449748587745
609,-9.11878142653175
610,15.25680985784344
611,16.594490657396484
612,-8.85563660065802
613,-24.781932460115463
614,-2.6586597554162275
615,-3.454128127133899
616,-0.08788565398224435
617,7.591250232789125
618,4.614696753367685
619,-4.547603823949341
620,5.041594760692778
621,6.784887330063942
622,-17.80088459867155
623,0.9110590353218697
624,-24.942501086349242
625,-4.803709106710535
626,14.803764976100316
627,11.570100564901608
628,12.093205661431497
629,6.872546402632068
630,-10.103311813272082
631,7.0215500651809535
632,-9.543668135824696
633,-26.69853187659072
634,-17.435666397665905
635,-11.783080886460983
636,19.42036439257558
637,11.94990067664039
638,15.447883170898255
639,-3.7806288410205475
640,15.072105655223787
641,-11.43210937984977
642,3.97208703209386
643,10.531600347631755
644,-16.342525917189146
645,-10.540769135266
646,-1.984372090135949
647,6.947132037991185
648,4.640508411447016
649,4.503237320752373
650,10.987662176423118
651,-1.7649729964616085
652,-5.231277546713017
653,-0.3248836054379538
654,14.483465764479485
655,-10.65390464957477
656,11.814640883977901
657,-2.548205971816998
658,14.29691787199702
659,-15.439285492581785
660,8.476891799615121
661,11.083366441119868
662,-6.655611769818112
663,5.609116022099446
664,11.891908250046555
665,9.625510584145509
666,-1.6017226395182789
667,7.011661183189521
668,11.76519647402073
669,-1.604907194735862
670,14.405360357564096
671,-5.709463653858091
672,15.021487988081194
673,-3.1574616673908977
674,3.4441212986529273
675,-11.358529393506739
676,2.442662486808615
677,-10.28097647277919
678,10.534952511018684
679,-8.587128313365202
680,5.559336395803587
681,0.38275808554224255
682,-12.389654851325346
683,18.2942051027376
684,16.187538022223602
685,15.30256688807499
686,-14.220103668756593
687,-2.9275032590477394
688,-1.9141442671798359
689,14.701021168291016
690,-5.64962753740145
691,-9.023747594512383
692,-3.115894841393011
693,6.442128623750698
694,-12.211654975479544
695,-2.108737351790925
696,-21.742525917189145
697,3.8938140170091238
698,-4.28898441864796
699,-17.59372090135949
700,-1.3020392327270436
701,-19.08761251474331
702,-9.655798001117386
703,-17.646014650195543
704,7.777295300763548
705,16.5048202867962
706,16.6166149357502
707,12.38165932087653
708,8.04379229002421
709,5.023325470234031
710,13.285234961822582
711,-2.5227295300763544
712,-7.837249363709727
713,13.199587187286609
714,5.5011763610404145
715,-0.9758737351790927
716,-21.449211620833076
717,6.162558197281022
718,-7.021500403501147
719,-11.963092060338937
720,-18.294658265565833
721,-6.185303246632319
722,-3.714088397790057
723,-0.5201471227264278
724,0.3240952262710266
725,-13.176575206406355
726,11.544121298652929
727,16.727739152026814
728,-20.21125768204109
729,7.588233285740891
730,9.863011360109258
731,-1.6882084549009875
732,16.148652926935252
733,1.7291545099012957
734,-17.959106710534485
735,-17.700152088894402
736,9.979163821466262
737,9.61947669004904
738,-8.858150723198214
739,6.800474889813149
740,11.512443354646472
741,15.344804146750263
742,-0.1401794028183012
743,-9.514336706189084
744,8.135306350487305
745,-0.9874386988639898
746,11.170857905518652
747,11.981411012477498
748,-9.738428828605127
749,7.890766031411012
750,13.888456763300017
751,14.897290334595567
752,18.0637438698864
753,-25.36990191818238
754,11.970181265131291
755,-5.091492333478179
756,18.155593146688187
757,5.895725991681669
758,0.4221460053386288
759,-0.7107176112731999
760,1.7271432118691408
761,-12.666375938916133
762,-15.313746973741384
763,7.435374635297038
764,-11.421717673350297
765,-12.284061704637157
766,-4.326025824073501
767,4.215454093984729
768,3.639887640449441
769,17.45616425600596
770,-6.949596498851573
771,2.389363088956486
772,-2.7131324104537846
773,4.342836302687935
774,-12.002815196474018
775,-10.138174312496123
776,14.784154820286794
777,8.840601527096656
778,2.483391271959775
779,-1.9795114532249052
780,7.928310261344588
781,0.8477031473089554
782,21.118737972561924
783,7.249329567322615
784,6.780529517660934
785,-1.844251660562417
786,-4.142494878639269
787,5.909805077906761
788,15.672478117822335
789,-8.154531628282324
790,8.078654789248247
791,-11.468145136259231
792,13.91627971941151
793,4.482789124092122
794,4.10349183686138
795,7.2154727171146575
796,-16.08591780991992
797,-1.3593612266434896
798,9.716354211931218
799,10.252700353839469
800,-1.106943323607922
801,7.583540256999193
802,15.499841703395616
803,9.290294245452852
804,-2.6350270035383936
805,8.60846421255199
806,11.629936681358249
807,-11.603237320752374
808,-8.916981190638772
809,-8.265488236389597
810,12.454066050034143
811,-13.632134210689678
812,16.995241790303556
813,-9.816366627351169
814,-3.1867930970265093
815,6.1682568750388
816,-2.9916971879073806
817,0.8616146253647017
818,-7.226988019119748
819,7.24949717549196
820,12.483565087839096
821,15.940986405115153
822,-9.258566639766588
823,-6.0130020485442905
824,11.724132472530883
825,-10.094260972127383
826,6.664041839965236
827,-15.67427214600534
828,-9.537634241728224
829,7.682931901421565
830,3.117285368427588
831,-3.956617418834192
832,6.3368706934012025
833,-7.203522875411263
834,-1.8539729343845046
835,-13.742252777950213
836,11.273601713327952
837,-6.391126078589608
838,6.037857719287352
839,8.54946613694208
840,11.574458377304612
841,-1.5328356819169393
842,-12.32747222049786
843,-4.223617232602891
844,12.686203364578805
845,0.16889006145632735
846,18.604615432366998
847,5.368933515426161
848,-23.862434043081503
849,9.879101744366501
850,16.37559438823018
851,7.515156123905893
852,-22.991039170649945
853,7.559907505121359
854,-8.678307157489602
855,12.072087032093858
856,-8.45371221056552
857,4.793031845552175
858,2.6917282264572577
859,-3.5384350363151036
860,12.297687628034016
861,-9.89296356074244
862,6.337541126078587
863,7.322909553665649
864,16.420680985784344
865,-20.438031535166676
866,-16.08306847104103
867,-5.32698181140977
868,-2.139074430442612
869,-4.0771276925942
870,5.5474362157799995
871,10.495229374883607
872,-11.946834067912349
873,-2.6315072319821233
874,-9.046709913712832
875,16.725057421317278
876,3.044878639269971
877,-18.511040412191942
878,-13.164507418213418
879,7.154630951641938
880,1.4557855856974378
881,6.914448444968652
882,-8.077599478552361
883,10.657809299149541
884,-7.428620646843381
885,-2.1506393941275057
886,-15.721705257930353
887,-2.7285523620336463
888,-25.878425103979136
889,4.2176330001862326
890,-3.923263393134274
891,10.457182320441987
892,8.003063504873055
893,0.6142249674095233
894,12.42087963250357
895,-4.036063691104353
896,-10.45528896889937
897,10.258901856105282
898,6.086128872059099
899,-16.314032528400272
900,-8.054804767521262
901,3.5069743621577985
902,15.833717176733503
903,13.485861940530137
904,5.816447327580853
905,-6.247653485629154
906,-1.2438791979638673
907,-0.5223260289279281
908,5.399270594077844
909,14.961651871624559
910,2.52914830219132
911,10.777481532062822
912,-0.0458160034763182
913,-13.852538953380098
914,-5.143786082314232
915,2.0511298032155914
916,-4.0657303370786515
917,-18.24487863926997
918,17.911052827611893
919,0.9967068098578409
920,-0.8499999999999979
921,-3.5456421875969966
922,8.80607424421131
923,-4.1438357439940425
924,-0.6785368427587066
925,-2.121643180830592
926,-8.502486187845307
927,-11.408644236141285
928,10.935703643925756
929,-8.485892979080017
930,-6.549515798621886
931,-6.727515674467689
932,3.4261872245328675
933,-5.968585883667515
934,6.150490409088086
935,-12.556927804332982
936,10.358293500527655
937,11.598258737351792
938,7.658796325035691
939,-7.306099075051215
940,-3.500052765534793
941,-21.038403997765226
942,-7.825013967347445
943,10.023915202681728
944,-5.132891551306724
945,-4.510394810354459
946,11.632283195729094
947,7.2981035446023945
948,16.732264572599163
949,-1.9102892792848714
950,16.377438078092993
951,-10.645691849276801
952,7.2479887019678415
953,14.452290644981067
954,-14.849639952821398
955,11.241085728474765
956,-12.22204668197902
957,9.879939785213232
958,13.130365013346577
959,-19.793745732199387
960,-0.7323390651188788
961,4.0744956235644665
962,-5.1513284499348195
963,4.870634427959526
964,13.405745235582593
965,-12.716825997889377
966,8.128434415544106
967,11.136163014463964
968,11.893751939909368
969,-23.582025575765098
970,3.1199670991371278
971,-11.34126575206406
972,-6.113399341982742
973,0.5069557390278732
974,-13.683589918679
975,7.977251846793717
976,-13.606825377118383
977,-20.488146377801225
978,-2.6405580731268223
979,-17.86977155627289
980,0.1447544850704574
981,8.608296604382645
982,-9.081740021106214
983,0.8741852380656745
984,5.5851480538829215
985,4.064941957911728
986,-2.295285244273387
987,3.550720094357189
988,6.972608479731829
989,-12.393342231050962
990,-4.449385436712397
991,12.379648022844375
992,4.808954621640076
993,4.0582376311378745
994,-4.252110621391765
995,4.9354987894965525
996,15.25999441306102
997,-1.1029207275436121
998,18.486451672977836
999,5.759963374511145
1000,8.102957973803463
1001,-22.607384071016202
1002,2.667927866410082
1003,9.56064622260848
1004,9.5824352846235
1005,10.173086473399962
1006,7.2759792662486795
1007,-2.1697467254329865
1008,7.724498727419451
1009,-21.983714072878513
1010,-8.728757216462846
1011,-18.641271959774034
1012,8.37280712645105
1013,2.5589825563349677
1014,13.924995344217518
1015,-0.8473182692904615
1016,-8.480864733999628
1017,13.328142653175242
1018,-4.3280371221056555
1019,5.259317772673661
1020,7.9353498044571324
1021,6.823604817182943
1022,-4.6490067664038754
1023,-5.417155006518097
1024,-11.55915637221429
1025,-16.036641008132097
1026,-9.225212614066667
1027,-7.0635700540070765
1028,15.766506300825625
1029,-3.4796045688745423
1030,-2.054432304922713
1031,6.36754298839158
1032,-13.571627661555652
1033,8.280119808802532
1034,8.340961574275251
1035,0.9846390216649077
1036,-4.573918306536719
1037,11.834251039791418
1038,-2.0509125333664393
1039,11.463166552858649
1040,13.162545781861072
1041,-9.085092184493138
1042,-6.102672419144579
1043,-6.082894655161709
1044,13.499605810416536
1045,1.6163542119312169
1046,-4.904441616487677
1047,2.6882084549009875
1048,-10.75983301260165
1049,5.4366472158420756
1050,11.8898969520144
1051,18.25632565646533
1052,-5.8809268110993855
1053,10.934027562232291
1054,11.770727543609162
1055,-10.7553075920293
1056,8.615336147495189
1057,-2.9075578868955247
1058,-5.854947544850706
1059,7.389952821404183
1060,-16.1278198522565
1061,17.354928921720777
1062,-12.302666211434602
1063,-8.016254888571606
1064,-22.650626978707557
1065,8.623046123285121
1066,15.34631262027438
1067,-17.651880936122666
1068,12.34411509094295
1069,7.403529083121235
1070,10.234933887888758
1071,-6.584881122353963
1072,15.36860450679744
1073,-12.007843441554407
1074,13.525417468495872
1075,-5.232283195729096
1076,-16.522034266559068
1077,4.713082748773978
1078,11.443053572537092
1079,12.865544105779378
1080,4.264395679433857
1081,-8.112294369607053
1082,10.580206716742193
1083,0.4628747904897885
1084,6.750527655347941
1085,3.095831522751258
1086,15.650018623129927
1087,-0.6133372648829827
1088,1.678872059097401
1089,-4.528496492643864
1090,-0.9881091315413748
1091,-1.897718666583895
1092,11.47590477372897
1093,7.452638276739709
1094,-6.691312309888879
1095,13.422338444347881
1096,-13.947740393568814
1097,15.556493264634675
1098,-9.519364951269477
1099,-14.342290024210065
1100,-22.404745794276494
1101,12.12270469923645
1102,-3.378369234589357
1103,-0.9150319697063765
1104,2.9961046619901914
1105,1.7077006642249657
1106,-3.465860698988145
1107,-23.669014215655842
1108,5.7745452852442725
1109,10.191020547520019
1110,-9.730216028307158
1111,-11.118346886833447
1112,-11.466301446396425
1113,-7.501530200509034
1114,-0.5794804146750252
1115,10.278512011918803
1116,11.289356881246508
1117,-11.842246570240238
1118,-21.107123347197216
1119,-8.60171022409833
1120,14.064445341113665
1121,-8.86083245390775
1122,14.827230119808801
1123,-24.64968961450121
1124,6.026627971941149
1125,17.061111800856665
1126,-4.303063504873052
1127,-7.892057235085979
1128,-8.982348376683841
1129,-12.388984418647958
1130,-0.4564560183748192
1131,11.541942392451425
1132,-9.186327518778324
1133,11.39008939102365
1134,3.6045223167173646
1135,-7.868424483208145
1136,3.7607331305481395
1137,10.268790738096715
1138,11.838106027686386
1139,-8.994080948538084
1140,-8.159895089701408
1141,9.764625364702958
1142,5.086848966416291
1143,-11.599214724688064
1144,-8.369572909553664
1145,11.166835309454342
1146,-31.66459432615308
1147,-4.368095474579427
1148,-25.385321869762244
1149,-6.185806071140359
1150,-11.205335526724195
1151,-21.435467750946675
1152,0.9098857781364487
1153,-22.170429573530324
1154,7.31704326773853
1155,-6.727515674467686
1156,-15.237820473027497
1157,-10.871627661555653
1158,-1.0479452479980118
1159,-13.793540877770191
1160,18.89290148364268
1161,-0.9892823887267959
1162,-7.890716369731205
1163,5.605093426035136
1164,20.208793221180706
1165,-1.6883760630703364
1166,-7.667629896331242
1167,-9.85910671053448
1168,-4.988916133838227
1169,14.70303246632317
1170,-28.706310137190385
1171,0.487680799553047
1172,-4.2987056924700475
1173,4.258194177168043
1174,-7.680032900862873
1175,11.25834936991744
1176,12.159075671984606
1177,-4.062545781861072
1178,-12.42233844434788
1179,6.38866161772922
1180,8.19447203426656
1181,14.943885405673845
1182,2.50685641566826
1183,5.829520764789866
1184,8.28079024147992
1185,7.191504748898133
1186,5.611630144639641
1187,-15.502808988764048
1188,-17.846306412564406
1189,-2.3184151716431813
1190,18.07044819666025
1191,11.73402135452232
1192,9.950502824508039
1193,8.97770500962195
1194,-8.57522813334161
1195,-7.514771245887392
1196,8.39878639269973
1197,-16.228719970202988
1198,-1.2794121298652925
1199,14.785328077472219
1200,13.040862250915636
1201,12.817440561176983
1202,-1.0658793221180716
1203,-12.887618722453286
1204,6.92986839654851
1205,7.070659258799431
1206,-5.462744428580294
1207,-15.403752560680363
1208,-1.426404494382023
1209,-9.135709851635731
1210,-19.829949096778194
1211,-0.9255912843751943
1212,4.265066112111242
1213,-6.5077813644546545
1214,-14.500009311564963
1215,-9.777313923893477
1216,-24.489456204606117
1217,-7.379846669563598
1218,-4.558665963126202
1219,-16.56393630889565
1220,11.84749208516978
1221,-8.214870569247005
1222,6.705441057793777
1223,-1.7775436091625814
1224,9.72942764914023
1225,14.5305636600658
1226,-6.33665342355205
1227,-17.90899186789993
1228,13.500108634924574
1229,13.958181761748092
1230,-6.867133279533181
1231,14.782646346762677
1232,6.75153330436402
1233,2.2668415171643197
1234,-16.00714197032714
1235,13.975948227698801
1236,8.889207896207086
1237,5.588332609100501
1238,-6.677065615494442
1239,6.005174126264819
1240,10.109060152709663
1241,-12.537652864858153
1242,6.191386802408591
1243,2.5566360419641185
1244,-5.911766714259112
1245,-3.9742162766155573
1246,9.396893041157117
1247,9.125367806816065
1248,7.240446334347258
1249,0.2669408405239295
1250,5.425585076665218
1251,11.440036625488858
1252,2.662732013160344
1253,-9.120457508225215
1254,-7.74070705816624
1255,8.420575454714758
1256,-9.509308461108699
1257,-1.168287913588678
1258,6.557945868769011
1259,8.044965547209635
1260,15.29435408777702
1261,-6.219662921348313
1262,-1.0915233720280604
1263,-8.10274070395431
1264,-11.536696877521884
1265,-12.231265131293068
1266,-27.913523496182258
1267,-10.865928983797875
1268,-10.376345521137253
1269,14.780467440561178
1270,5.3650785275311925
1271,-5.989704513005151
1272,-19.565966230057732
1273,-11.934766279719412
1274,6.590294245452853
1275,7.003951207399588
1276,-13.841979638711276
1277,1.8288813706623621
1278,10.8081538270532
1279,12.855655223787943
1280,11.103144205102737
1281,-0.1939816251784734
1282,10.148448072506053
1283,13.058125892358307
1284,16.486718604506798
1285,11.04632503569433
